loan_title,user_id,org_id,loan_package_id,package_name,brower_credit_score,amount,currency,status,amount_payable,principal_due,balance,penalty_due,charge_per_installment,no_of_installment,next_payment_date,payback_date,interest
EZKIFSUDAPTBOVYJXHWM,525,644,172,TOSZJEDPGFCNHXKYWARV,1781,34000,HXISYGFVCMNLBKWQPRAD,2,4281,50000,156,5000,585,JBZXEYRMVUSGFOLIQDWN,28-October-2021,28-October-2021,1245
GLASVRWJHMYKUOPCBQEX,255,850,194,ZGDKEQHYFSBMLTVWJCXR,2754,34000,IXRWMYHPBKDFQNALETVZ,4,3754,50000,336,5000,431,ZJSXULMQNDBWTOEGRHIA,28-October-2021,28-October-2021,1359
ORDUWNJIQESFYBGAXZVT,163,1837,111,RIJKTQHSWYAFNULPGZBV,3080,34000,MRWDQPZUVLGCXOBAITEF,3,2713,50000,815,5000,395,ZSFCPBNDUORMKQVIGYHA,28-October-2021,28-October-2021,1013
ERLJMHWFCXVQUOPSIADN,668,1497,199,WOFBNHEDJLYCIZRPXAKQ,1475,34000,GIDKXOELJRBVQCAFMWZT,2,2627,50000,51,5000,694,DYVGWFUPNXJRLQBHTCMI,28-October-2021,28-October-2021,1879
PFKCZUEGOSANDJLBXHTY,515,1231,165,JEIKBTVQSYWNZGRDACHM,2942,34000,NCIXFTEDMWZBAVSPUKHY,1,3285,50000,651,5000,855,TNFGEXHWIUKQYLVAZCJB,28-October-2021,28-October-2021,1167
OWPLHKNQIGRZXJDMTCBA,640,1292,157,GNAYXQHPMFCRJZTOVIUB,1668,34000,UYVAFBXETGCNIOQSZRMK,4,4899,50000,397,5000,271,YSOCIBNTWZMRPDULXHEJ,28-October-2021,28-October-2021,1468
DJSVCHRLZWMAKFNTIXOU,401,1535,146,SBUNGJQVWXYCIFTREPOZ,1785,34000,RVMSOIHLKNQCTDAZJXUF,2,3082,50000,964,5000,449,HMYNZTLKGBSOEPIJADUC,28-October-2021,28-October-2021,1831
BSAXUDGOJRNIPVZFKWHE,696,1859,119,EJHTIPVBSDOFKCAXWMQL,1952,34000,WHXBYAGMKNPIDEFCSRUT,0,2646,50000,231,5000,416,UYEBKXILJZNTMGQPSWCH,28-October-2021,28-October-2021,1058
JKUWECFGPLYROITBNZQD,250,1714,140,HJNWXFQMGZUEVILTCPAR,1120,34000,CERJOZLPWBGQVHDMNTIX,0,2335,50000,865,5000,916,NOPVSTZMQLCIBREKYHFW,28-October-2021,28-October-2021,1236
LHITUNVMWAECQGFPJDZK,827,1566,122,DVIGHWLCPOQYKNMFBSUJ,1932,34000,IOPWTMQBHVDAYLEJUKXS,1,3684,50000,521,5000,43,CBPEDGHFKVNIWJUZXRLT,28-October-2021,28-October-2021,1559
LRCAKEJTFUYXNWMPQBOV,945,772,151,RCMELQGUPWAZKJTNXDFY,1762,34000,JEZLGDXURYFTOWMPIACS,3,4114,50000,785,5000,797,XHPGELWVQIBFSKYRCMJT,28-October-2021,28-October-2021,1393
WHOJLVBGZPKFNDRUCAQX,754,962,108,GYNZVXPODUEBAIMQLCWF,2228,34000,MWCQHGAZPEUFIDNSRJLY,4,3990,50000,594,5000,54,WHIUQOSCLJYGVEAZDFXT,28-October-2021,28-October-2021,1502
HCKPXRFYQAZLWJVIOMUS,5,1737,100,ZJEIMSQAGCTOBXYFHUVK,3079,34000,FIJEPWGZYDKRVTHSOUNX,0,4416,50000,50,5000,679,MVWNZRJFYCDGBPUOXLEQ,28-October-2021,28-October-2021,1635
EACGPNHWVFMTYLZSKXOJ,604,1969,148,LRAEQNXOHUMWSVCTZIJF,2460,34000,MPISEJDTHLBFVOGCZRAY,0,2837,50000,875,5000,157,EKVMSZUOADCYLJGWIXTQ,28-October-2021,28-October-2021,1134
QUMXSEYDATWGPVNLFKHZ,693,854,116,AIMDOSRNFKCQVTWBEXLJ,1343,34000,SHGEDQMKITLVNJAXPRUC,4,4039,50000,705,5000,233,GQMOTXVRZKJSPUAHWLNE,28-October-2021,28-October-2021,1106
ETPBJNOGYILFSXZCHDVR,544,536,146,ADLXNZHOUIRFKWCQSBTJ,1410,34000,DKMHTWGXYBEPVUZLISRJ,0,4074,50000,954,5000,6,TRQLFCMUJNKIVXZBOHAG,28-October-2021,28-October-2021,1222
BPKJYIZEATSUXQHGRVFN,912,816,144,HSNAQKMCUZFJXITVDYOG,3811,34000,SQHUZYAPOLWRKFECMBXI,1,4236,50000,763,5000,844,JOECRXBAPNLQSVZKUWIY,28-October-2021,28-October-2021,1987
VYXZTGOQMPHDABELCWRK,681,898,135,VGLTBSAYUEJZHWCMQDOR,1837,34000,STYZAHFVIGPRJKLQXCOE,1,4767,50000,341,5000,726,SAIRDVLMENQJTCYXUGPO,28-October-2021,28-October-2021,1719
NVLAFCKHDYEZXGPMRBJS,689,1793,167,CSORUFJAVDXZTPYWMBLE,3512,34000,YIVLEZRFAKOUPJCTQGHB,3,3354,50000,250,5000,607,TFHSEXNPIWJZDMKVORQC,28-October-2021,28-October-2021,1536
NCOFMHIEXWRGPYBQLDZU,773,1436,173,TIXOSGRQHKAYWMVUJCBL,1491,34000,ZLTEPOICYJVBGSXFQDWH,2,2406,50000,824,5000,825,NOCXKSYGDMHWBITRQUJP,28-October-2021,28-October-2021,1875
UVNWOQSIDELXBHPKTRZM,342,1215,144,PEYKOFBMQZNLDGSVXUCI,2723,34000,LPGJFAEUYNXHOSZTDKRB,4,2533,50000,829,5000,9,JWTFMIDKAXBNUHVCEGZR,28-October-2021,28-October-2021,1446
EPFCHDRIQZSAOXUTKJWL,384,1978,198,CNTDAHMREWIFLJUPVBXS,3068,34000,FCJLNEXQHBMGVUYPRISZ,4,3546,50000,701,5000,536,HBOFGAZSKPLDMVYNURWI,28-October-2021,28-October-2021,1203
PNBGFQIKMZOJADLYWRTV,418,811,189,KTXNMBRODSWPLJGQVHZC,3617,34000,KWBYRMEPLZOXSQTAVNDJ,2,3324,50000,809,5000,409,NFWLGYXHQVICDBZJSOTU,28-October-2021,28-October-2021,1717
IMRKNAGBFWLEYQXUTDZJ,957,777,186,QDAOKHTLSCGEFUVIYWNZ,1758,34000,JZHRLXTDKCUISEOYAPMV,0,3735,50000,12,5000,370,WLIBUNMXOSQGPKZJAFRH,28-October-2021,28-October-2021,1389
IWNSEYFZTQBOUKHVALDC,426,1695,117,LUNOWSZXYBAVIHKRCMGJ,2878,34000,TUIABMLFGNKHVJOYWPRC,2,4727,50000,799,5000,872,KEQNXJIOPRYZMSGAFLUD,28-October-2021,28-October-2021,1393
VLFWKNDUQBSMZPIOYHTG,433,1924,124,OESMZFIDCQHLVJWPKGRA,1927,34000,VUPCYMJSBDHQXFEKGNRT,3,4821,50000,893,5000,274,WVYJILDAPHOSCNZFTXKR,28-October-2021,28-October-2021,1156
YVZBAJWLFGSRDNMOXTHU,522,1767,164,BGNRFUQEICTLKYVDHAZS,1799,34000,SXPZRHUAGDBCNMJEVOKY,2,3953,50000,777,5000,410,ABRIHUVGFXOETDZKNWSY,28-October-2021,28-October-2021,1978
BDMFGOAUKEQSZVNJYWHL,368,1375,109,AOPDZBLJEHVTFWRQGXSM,2844,34000,NADMJFYPKQEGUBRSZVXL,1,2398,50000,48,5000,572,NDUOLVPIEAMTQFXJGWZR,28-October-2021,28-October-2021,1190
ZCHBDSJOUNTYEIAGPQKV,21,1678,160,OXYNGSKVFTPZIAUMLCQW,2738,34000,EGFROPIWQLYAUVJCBKSX,2,3797,50000,793,5000,750,MBKJORENGZPTLIASXUHY,28-October-2021,28-October-2021,1034
KRYUDWXFNOEHQPBIJZGL,929,1765,135,PKNJXUIVHGSRWYEAOCMB,1201,34000,CEGDHAZIXLQOUMPYVKRW,1,3861,50000,53,5000,602,XSKREFLVPYIDGTNMAQHW,28-October-2021,28-October-2021,1258
OHEVWTQYDZFJLXGBMSAP,39,1512,193,GNKIQARUCPBHTMDOFLEV,3179,34000,QTIKZBRPFJCDYVWGSMOL,1,3246,50000,217,5000,136,INASLTBJGHDOWMQKYUXC,28-October-2021,28-October-2021,1121
LTNBYIMVSDOXHFCJGZEA,895,1206,173,VAIQTBSFLEYDHNKCRUWZ,3126,34000,GIHUFNATXRMBKQCPEOSV,2,2714,50000,910,5000,959,ORWQJEKSIYMVCAGDUBLZ,28-October-2021,28-October-2021,1039
DXVIWNBLMEZJHARTOCYS,756,1468,125,VUJNQISDLCKTOZXMPBYW,2788,34000,XHIPWMAUFEJGYNZDSKOV,3,3617,50000,450,5000,661,YTVCOHLGAWQENJKRFUIZ,28-October-2021,28-October-2021,1173
CDMXJZRSKFNQGUHYTVPL,209,1712,163,QVSYBCDFOUARTGXWHLKM,2390,34000,OMTRKZGXPLFVBSHCQJWN,1,3380,50000,637,5000,56,KVUAJNLCYFOHZEDTQGSP,28-October-2021,28-October-2021,1809
UMBLYFGCRZXEWNPDJVKO,834,1937,135,UFBDZILWESPJNMKHCVXO,1078,34000,QFPMRZYCVXDLENOKHWTB,3,4309,50000,725,5000,195,BFJTAGXRZYMHDSLPOQIN,28-October-2021,28-October-2021,1569
MGSWCVQYTEIFZDXJURBA,747,1348,187,DVKUQBZNJHAPOYTXSGLR,2870,34000,EQCNXVLUFKTYDGIBPZOM,2,2256,50000,389,5000,239,TUEHMZSROJBINQYVLFKW,28-October-2021,28-October-2021,1680
UQWTYVFBSAIJNCRMGOEL,759,1588,163,JSHWVXCELPGKUAIRFNDO,1833,34000,GAUYJICVMHPFQDNOKRXE,2,3221,50000,453,5000,231,QYGINFOZCRJEBKULHWXA,28-October-2021,28-October-2021,1514
WFUXALTIOKPVRNQHDGME,953,1690,185,CURGMZEXHAPIWTSFYDQO,2203,34000,JHAVOMBNRCZYETUSQWLI,3,4307,50000,358,5000,376,PAUBOLHIGTWMDVKJXQFN,28-October-2021,28-October-2021,1638
SHIXOACEMBKTDWLQVRZJ,101,1312,116,ZPQKIXNCFMGTHSRDWABV,1708,34000,NHXMWQAPFJZRDVKTLSBG,0,4447,50000,965,5000,253,YOASEFTXIQCBUKLVWRPN,28-October-2021,28-October-2021,1378
BXHTNGQDJVFAZKWRMILP,688,1883,113,DSNPVWKCRFYMOLJGIBXU,3145,34000,GKVFLZDEWTHJUQISNOAP,0,2892,50000,257,5000,268,MOZKIPYWDNJVFLCEQGTH,28-October-2021,28-October-2021,1373
LWPIAMBXSHDOUFEVTGCK,506,531,115,DQKOTBXSYGMJHIUREZPL,1016,34000,VXWMGAYUFDIHNBRSPKJL,1,3926,50000,879,5000,930,AUTVEJIDLGFWRPNQCOYH,28-October-2021,28-October-2021,1118
IFBANYPHTODGUSWXMQCK,635,540,142,IBWGJFLOPCRAMYHUSVZE,2836,34000,HBOWCQPUNSJFTIEMKRDY,1,3261,50000,437,5000,339,NLOMEZDJWAUKTFXBPSHV,28-October-2021,28-October-2021,2000
NMOHDEVRLGYWQPKFCZIT,498,1240,122,OVRGUAYKSWBLPFMTHCDJ,1593,34000,AVYOUHNGISPMCTBEZFQL,3,3204,50000,536,5000,978,DRGLVMXNHZETAOKJQYFS,28-October-2021,28-October-2021,1165
VEBHNAZFPDMCOWTRKXUJ,683,929,160,MOVFXZBNEJTQWGYLSUDP,1397,34000,KMEFQHGUOPXLTYWRJBNS,2,3673,50000,563,5000,384,CJSUFYAILMEPRGXVOHTD,28-October-2021,28-October-2021,1300
XVEIWADOHGBLUTFPNZCR,412,1585,119,MQXBARPOKUNIVDGCEFLZ,1663,34000,XNRAZEDFGHBJUKOMIPCS,4,4466,50000,124,5000,978,WGBNKQAEYVTLZFHPSXMD,28-October-2021,28-October-2021,1870
RMAJSXPKFOUEGZYTNQLV,624,1860,112,HWEQSYMKDPRXCZUAGIJF,1510,34000,XNFMYZRHLDKAWQEBJSPU,2,2161,50000,86,5000,966,ADRZXGCPYJHOKTVELNMI,28-October-2021,28-October-2021,1506
LUTAYPWRMFEDGJCZNXQS,387,678,119,JERLTWPOYHCKQBFSNIDV,1518,34000,IXQFJYUGNBDVTRHPKAZC,1,3961,50000,511,5000,423,YHQAMETIXFCZJBVDNKRO,28-October-2021,28-October-2021,1559
IBMZRWLFQKUETHXACYPO,860,1255,122,CIFUASRQMBJTXKDGPLYZ,3784,34000,SHKVEQXWOJTLFUGPCMNY,1,4792,50000,816,5000,233,XBGQUCLIMAHEKOVJDNZS,28-October-2021,28-October-2021,1912
URXMYFOEZNPBLVKGQATI,941,937,152,QLGXVKPUZCHMYANWDBIE,1212,34000,UCASPKVYEITNGQHRXWZM,4,2642,50000,475,5000,808,JIBXATQMSDGCFWNHKVZE,28-October-2021,28-October-2021,1631
LSHWCYUIEPXBRTFODAMZ,519,860,163,NETCALSXBHJOZYRQVUWI,2817,34000,UGLSQCRIOPVZMAFJXYKN,1,2065,50000,808,5000,436,MSTNPZAVOKCBFYDGERXU,28-October-2021,28-October-2021,1306
SXEAOHIBGYQRNWLTPJUZ,738,1418,145,VCMAJXSYUWGQLHOFPBRN,1216,34000,YKLMQIBCVFXAOTNUDJGH,1,2929,50000,186,5000,924,VIFWKDZXYMJUBPOTLECA,28-October-2021,28-October-2021,1641
SVHYDMGEXILOBAKPQUFR,318,972,148,HMPZOFJNYAVBTURESKDW,3571,34000,OPUNEXLACBQVMHRDZYWK,0,4519,50000,278,5000,475,JVQWDBMYLGEPATSHRNKU,28-October-2021,28-October-2021,1077
YFOPGNJEWXLTQVIHBMKA,667,676,153,QMFODUZAVJRKICTYWXNP,2618,34000,MJNYVIKDHQURGBOXLESW,0,3875,50000,516,5000,407,NVLOUQJKYXTRZCEDFASM,28-October-2021,28-October-2021,1195
FYGOTXHQJVICWNREBUSP,919,1524,174,TUBPONHVIRKSLGMAYCFD,2775,34000,OQJFVEXMPIBTRNADUYHC,1,3892,50000,789,5000,666,WHEORCPQGFVJADXTLINY,28-October-2021,28-October-2021,1694
HQERIWYDKCXUABLZOSTJ,961,1908,196,WMAUSDBGIYHFTPJXVCNQ,2199,34000,NCJZWXGULMKBFOHPIAVD,0,4886,50000,386,5000,568,PVIUKDYBFESMROXCANHW,28-October-2021,28-October-2021,1619
CFXPUDNTKZWAMSYVQIJL,200,1101,179,IURVGJOBNZTDXMKQLHAE,1822,34000,EPKAJDNYSRWHCIXFOMVB,3,2662,50000,341,5000,519,IFWAEGXBQUMKZSOTCNLR,28-October-2021,28-October-2021,1648
RJYEGUMTXVSPCNZIHAFW,559,1882,111,DVQTHWJNGPUOKIXLYCZR,3523,34000,WOLVIFBHPNXUMTSZGJEK,2,4171,50000,975,5000,952,CWMSHXROPKNEFGBLZAIJ,28-October-2021,28-October-2021,1641
ODGRQKSETVHYIBZNMLUC,366,692,163,DWKZMNFTIROQXLEGPHVY,2017,34000,JBIAYKMZPSUQFONWDRLE,3,2605,50000,556,5000,139,HATLYPEORQCDVXGZJSFI,28-October-2021,28-October-2021,1368
PCJONFRKHAMZQSXBUYTV,943,1221,197,UWCHGIKQMRLNXFOZESYJ,3243,34000,ILKOHWMGCUBXJSZRVYPT,2,3304,50000,748,5000,105,NLXMVTYKSUHPZFCJDBQG,28-October-2021,28-October-2021,1921
WXIKGRDVHLNBOAEPUSQY,371,663,149,WUJCZQXKAHBROGDPMTLN,1088,34000,OSKPRTHBUWXYLVAJCEFM,4,2830,50000,543,5000,917,JLGMTXURSDBFWZCNEPQI,28-October-2021,28-October-2021,1206
JGSYOXHDBANTIWPCMKEZ,427,616,181,KAIUFWHECDRVOLXYMBGQ,2729,34000,DCTEAOGUQWZHNSVBYJML,1,4570,50000,823,5000,284,ELJOYUTPHVBXAQIGMWNR,28-October-2021,28-October-2021,1004
UFYHVGMPISOLETWNKCAX,697,1664,184,ELSURFBZJVYPTCGANHQW,2477,34000,KSYEDWBAPFNUHXZIOCVG,3,3310,50000,100,5000,27,IUGABYTCWPZMOVJSXDRN,28-October-2021,28-October-2021,1500
VOPENSJKUAQDRGIYFLCT,483,793,173,FMVGSUCPADZIXLWOBEYK,1413,34000,TJQGXPHBZKUACFEOVNSI,2,2486,50000,165,5000,851,UILXABFTDWVCZHQPJGYE,28-October-2021,28-October-2021,1002
LPNCSTHYGAZVWIFROXQK,293,1995,102,UMDWREAXIKNHLSFJZQGV,3619,34000,OIAFDGHWCVSUEBLQRPTZ,3,2542,50000,105,5000,758,AXTNHVCOBEIPFJQWGLMR,28-October-2021,28-October-2021,1162
KVNFQYCWHAIUOSTDGMXP,472,1442,146,JXHAKSGQROWCPFIVDUYM,3860,34000,EAJWLZICHFVYBSXMNTOR,2,4828,50000,470,5000,321,EDZCTUQAXHYVLKWSFPGM,28-October-2021,28-October-2021,1133
CBMUELQYHOGRFTJKZXWI,567,884,165,VZJRKQHFISEANPUWYODX,1878,34000,PCXZFNBUEKTRMYVDOGSA,3,3941,50000,29,5000,400,IUNBCDKOPMVGXTEFSZJR,28-October-2021,28-October-2021,1240
EVPLATIGNKCFBYDQUMSX,76,561,192,UIEFMAPDGRBSKVCXOTWH,3089,34000,JMKYSLEWDVOUQATRPZXN,0,3590,50000,619,5000,479,MXRZKIYHFGTLQEACUDBV,28-October-2021,28-October-2021,1505
IFHTCVENSYOKPLRGZAMQ,973,1509,149,OLTKPUQYMBEJWIASXFZD,2896,34000,RFGVZQNUASMETXWPIDCH,4,2146,50000,197,5000,157,HQMNFGDKCSBJLYXVPUOR,28-October-2021,28-October-2021,1782
HXINDZWATLKJEYVSBCFR,879,1456,134,UWYFPKGVTDAZJXNBLMOS,2996,34000,NMYZXKUFBWJCDSPHRVOG,3,4938,50000,782,5000,151,AXLNPMKBZTQSWOFURYGV,28-October-2021,28-October-2021,1274
XNFUMSKHPCDQBEOILAGR,493,1808,104,CSHREADWKBOPXZUJYFMQ,2781,34000,HDKQFTYESRBCLIZGANOW,3,3335,50000,455,5000,481,IOLPRQEJNSHTCBMUAZWV,28-October-2021,28-October-2021,1048
WVPJIBUDYMGKCLFOTARE,776,921,161,KUMCIPDHYSBOWAEGQLFR,1063,34000,JDVECFIWKBOQTHUSMPNL,3,2487,50000,195,5000,46,CTWMQUZLGJVXSBKAHYEP,28-October-2021,28-October-2021,1471
NZCOWJAYBLREKUSFMQPH,98,1858,151,VZIMAKEQWYXUPSCLJDBH,3843,34000,WALHGNOCVUKTZJEBMRYX,0,2579,50000,743,5000,756,FKIXDOVRPZQTCSUGJNWM,28-October-2021,28-October-2021,1432
TRFOWIBYMQPUANLDXHEJ,403,585,146,BZIALQPYEJFKXVOWCRDH,3209,34000,QDSFHRLCVEYONIPMAXKZ,1,3038,50000,761,5000,401,GIOWFECQJRKTVSHAXZUP,28-October-2021,28-October-2021,1962
OCSNZVBMJQAHKGPXWRDE,835,502,152,EGPYHFQZJANWXMCSKURD,2005,34000,OXTQBKPZRSJCNUAIMLGH,1,4508,50000,961,5000,507,MPZNYAKDXOSCBJRGWLHT,28-October-2021,28-October-2021,1436
YNQGBKPELWHMRUITSDJX,771,1571,187,OFJAEDTWNCIUKZRVMYPS,2509,34000,TKXJULZOPVDQRCBSNHIG,4,4206,50000,906,5000,371,WZILCPMBQOXVGAYDTKNU,28-October-2021,28-October-2021,1285
TELPHDBJAIGVQOYXSUNK,817,857,145,GSHTFZNVMOQCKIEAWXLR,1347,34000,XKMBFLSRAHPJNEVQUOYI,2,3225,50000,828,5000,985,DWBGUVNRTIMECZJPSKYO,28-October-2021,28-October-2021,1515
AVZHSGDNMYKLBCTJRQUO,532,961,193,GTUYHAZMFBRLSXPDWJKC,3990,34000,RCYMESZFGDONBIJAQULP,3,4917,50000,83,5000,992,BFTDORZMVWYAGSNPQKJU,28-October-2021,28-October-2021,1467
AJSHVMUIXZQGPDWEYOBR,416,1234,143,NLSAYRWTKHBOJPFCDEQI,1697,34000,AWHSDYCKGINLPOVBXMZJ,1,3249,50000,484,5000,731,LRDSCFOAKEHUQPTWZGNJ,28-October-2021,28-October-2021,1944
CUXBRZGHPTKYILEOWSVN,627,1114,128,STXJEMHRZBOYGDACUINV,2561,34000,LXTHWROCVSDGQFENMZPU,1,4351,50000,675,5000,987,ZKCHEYBAJNXLTSGUOQPM,28-October-2021,28-October-2021,1629
MJSQTIROEHAXNYWGKUDB,633,711,107,LSJFGXOPVCNHTYKMZDWR,3664,34000,XQYCFVZDRWEINHPMGKOA,0,2243,50000,666,5000,961,ZUPLHNBGFQEJOWXSIMTC,28-October-2021,28-October-2021,1578
LECKSXMYRNPVDJZHOFWI,293,690,133,IOLBVZRUXDNMAFCHJSYK,2361,34000,QNRAXHFYTJZLKIMDCVGW,2,2774,50000,75,5000,984,XLCIPBMJZFSNGYQUOAKW,28-October-2021,28-October-2021,1205
HVLYUFJNWGDCAIEMOXSQ,903,969,190,ESYOJRANVTPWMIZBCFLD,3060,34000,IEJOVSCWTMFUKGZHADPB,4,4499,50000,945,5000,433,QCKZSXUEJRONIYWLPMVH,28-October-2021,28-October-2021,1663
VXKQFMUAGWNZPITSRDLB,199,1131,196,DSRYBCZJWHFMPKQTEGOL,2997,34000,WTCQVSHRYEJAIMFDXBZG,4,3451,50000,84,5000,617,NKWHMCUFPSBVTGXAQZJD,28-October-2021,28-October-2021,1856
WUPIGZKJTCVDHLBMQSNF,714,1297,131,OLDIESRXKYGPJVCQWZBM,2941,34000,DULSRJPKGOCAYQBWFXZE,0,2185,50000,649,5000,309,WNUTDAMBIKGPHEFJCQYZ,28-October-2021,28-October-2021,1206
FIJKOMPAGWZRYSUVBHEN,16,1812,197,XJEWUBYCZPNSTRHLAVMF,3252,34000,OCXMBZKJYWLDRNPSGQHI,1,4911,50000,722,5000,296,MHZKPBOESYAJGCWLXVQN,28-October-2021,28-October-2021,1269
DPWGKRLXSHMVQOCYIJET,515,1761,162,HKFUBSECADIYZNMRLPVO,1147,34000,TCGAEXZPHMVBOLQKJSNY,4,2316,50000,870,5000,246,DPWIKUCYHFGATEVSXQML,28-October-2021,28-October-2021,1532
MGLUZNQEVDRSAICHWBKP,798,1147,100,IHMXFPVKROUABNQTSDYW,3026,34000,BNIVQKTXAUOZDCWMFGLE,2,2813,50000,279,5000,514,FPQHLEUMYKJZDTSNRIGC,28-October-2021,28-October-2021,1076
SGFCNRPIEJVOMKLWAQDT,781,1218,118,WMENHYJRDTOUGLSZFCKQ,2002,34000,MDKNZRPGWAYTFCLUOIXS,1,3329,50000,321,5000,513,BHOCTQGLDXJEWKMSVNRP,28-October-2021,28-October-2021,1966
ISTBAFVJQUZCMEPRHLOD,738,916,169,AJMYFRLDSHEXOQNWPUIB,3096,34000,SXCTBVLWKQERHYPNUFZA,3,4723,50000,310,5000,69,KCSRGILTDZFYVOPJMUAE,28-October-2021,28-October-2021,1903
CLYPRSINOGUWMHVAXZJQ,311,1734,199,RQKFYHIECNALSXMJUVZB,2774,34000,ZMIBGRVQLYACFKXSTEND,4,3346,50000,579,5000,748,CXKYMUIEAVWHDJTBFZSO,28-October-2021,28-October-2021,1173
JHSFYMZLOBGETXQKIWAD,856,764,179,TOFDQMIKEBPWVJUYHRNZ,3216,34000,QRVYPHUKCMFITJLAWDNS,2,4403,50000,95,5000,787,KHPNLVWBZRGYMQFXDOJS,28-October-2021,28-October-2021,1414
QLWECTHIGBFRPAMZUDYX,258,1563,194,QZOKHXTYRIDBSAJVFLGM,2471,34000,FLOPTMCADEIVZQKRUNYJ,1,3429,50000,658,5000,298,VQRTLKFZXANSDCHGEWYO,28-October-2021,28-October-2021,1107
RLGZTJAPQHOEMVUXBNYK,805,1545,190,MACTVFXGKSLQEYPHOUZW,1346,34000,YHGNPEAIRWDFUVOCKTBQ,3,4637,50000,405,5000,145,BVZGUROFDATMJIKNLSYX,28-October-2021,28-October-2021,1000
NXDEZWAIPLOKRYSVMTCQ,764,901,127,AFJRXCWILDBNEQMHUYZT,1445,34000,BAFIOUTNYRSEPWDCQLKV,0,4900,50000,691,5000,311,RIZQCSBNEYLMUXJKVTGO,28-October-2021,28-October-2021,1102
ODJXHNTIWRQSLVFAKYUB,253,1948,132,PIMORQXJSBYAGFEDUKCW,2441,34000,OJLICZUEPRQFHSGMTXAY,2,3373,50000,526,5000,510,QCWORPBHYIKGVUZLDJES,28-October-2021,28-October-2021,1329
PLKJSOQCIVEDMRBGYTWX,703,1984,181,LMGNTZEYOIVHWQKFCXAB,1484,34000,MLCAGHKJFSVETWBPOQXY,2,3064,50000,669,5000,863,FLVZMKXTGWHBOPQSYEUI,28-October-2021,28-October-2021,1345
SCFNVLKEGATYRMWIHQBJ,877,1887,103,CILUPVZMKHOAEGQTSNYB,1735,34000,GEIXFCJQLBHVMKSWROAP,3,3310,50000,249,5000,484,XDCFSTMNEPGBWZAYHLUJ,28-October-2021,28-October-2021,1604
MDQCPSTRIJVNKHBZWAXY,996,1628,106,QRENKCLBGMDZUPWIJFAY,2793,34000,PRBSTJKEOVXYHNQMFIAU,2,4990,50000,432,5000,684,BJWQKAFCPSZNMGVRYLUT,28-October-2021,28-October-2021,1677
FAVMQEOTKUBRCPSWIGLH,757,515,158,PTWIUQBRCVMXYFDOEZLJ,3933,34000,QHEJFPZNISCAXKTORUMV,3,3922,50000,762,5000,888,UYFVWDMKZCRNESIPAJTX,28-October-2021,28-October-2021,1487
MYZTFEXJKHDAUQNOPBGL,845,1147,168,HZLTYRDICXKSMVFOBNGJ,2746,34000,WEICYDUHTLSGXKPAMJRZ,2,3952,50000,247,5000,894,DKCUWBTXOGZHLYQINJAS,28-October-2021,28-October-2021,1363
YDEQOIXUPJAGZRKNVCLW,936,1270,129,YXEGQHLBIKUJOTNZSDCM,1690,34000,TQVIXRSDCOEPLYKJNFWG,2,2702,50000,640,5000,219,RUOIDMNLSBHVZFCTQPYE,28-October-2021,28-October-2021,1857
YSOAZGDULNECQBFVXIMP,257,1604,182,IOCDVQYZLUNBFSWTJHEX,2557,34000,KLHNJCBYWZSGXUIRQTAO,3,2396,50000,637,5000,463,FSRZBXKMGYTLAJPEVWOC,28-October-2021,28-October-2021,1517
NJDVPTSIUMBAOZKFGXQE,802,1007,180,LTPZUYGNWMJBHDCIEQSX,3979,34000,HYNBSCMLWAZFKGPVEOTR,1,3885,50000,552,5000,542,LAONRSXCIMKEZQBJDTUG,28-October-2021,28-October-2021,1473
XGYWZONDAHPJCFLQUBRT,280,1163,147,AWVMQUSXNCTRHOYGKELJ,3325,34000,KWLYTRNSAGHDVECPBUIJ,2,4716,50000,600,5000,386,BVPKGNOILMHQUXADERCS,28-October-2021,28-October-2021,1551
MNISWOKXUTQHJAGPVFZY,884,1444,151,KPCINYBDGEJXTFRQVZOA,1883,34000,RSAIETMXNBKLVHPUOZCQ,2,4125,50000,221,5000,179,HUFDKXSVIYPRTBWJLZCN,28-October-2021,28-October-2021,1835
TQUZNMYAWPEOKHSLDBVG,569,1487,174,ZKUFVYQATCOHLJSRNBXG,2843,34000,NWMAYPVJBIDXHZGCOFTK,4,4352,50000,210,5000,820,UQIKVXWAJNHERGLDPZSO,28-October-2021,28-October-2021,1820
CNBLKJEVYTZPWSHUIOMD,851,1278,137,CBFTZYIKGEQUNWPRDJVM,2894,34000,KPIBSOCVFGMEWJHLTUNZ,3,4265,50000,211,5000,217,ZPAXESRDTGQWHKMJIFUV,28-October-2021,28-October-2021,1271
FQESGBUWNKPYJIMLDTZR,796,1206,164,QAYUZMRXTGKHEVWIFCNP,1968,34000,KVTNYJGESPHZBQWCUDIF,4,2815,50000,874,5000,799,MUAGBREZFCTVOHNSQJYW,28-October-2021,28-October-2021,1137
GHOJAINCDSLVBXEWKRQP,687,602,101,ZGUHEBXCYWDILAKTJFSQ,3388,34000,IPACKJFSGBLRTWHUNVQD,1,4327,50000,644,5000,614,TRXBFCWKGOYPEMDQZHSN,28-October-2021,28-October-2021,1813
